metric,env_steps,ppo_mean,ppo_std,dreamer_mean,dreamer_std,ppo_seed_0,ppo_seed_1,dreamer_seed_0,dreamer_seed_1,ppo_raw_seed_0,ppo_raw_seed_1,dreamer_raw_seed_0,dreamer_raw_seed_1
mean_episode_return,30000.0,32.933578261307304,5.736130268800824,3.614385303154829,4.259832886384991,38.66970853010813,27.197447992506483,-0.6454475832301613,7.874218189539819,77.20695495605469,51.77680826187134,1.1303059804978344,19.52713081640887
mean_episode_return,31200.0,35.70863616182691,6.317556327297575,4.322792159069662,4.641047470540432,42.02619248912448,29.391079834529332,-0.31825531147077063,8.963839629610094,81.37730407714844,56.775211334228516,4.4166274504165095,23.129779464137552
mean_episode_return,32400.0,38.529257816927775,6.8835329413414,5.0463966709664625,5.105275739627075,45.412790758269175,31.645724875586374,-0.058879068660612856,10.151672410593537,82.64911651611328,62.708252906799316,3.8312663042040196,26.77728593839407
mean_episode_return,33600.0,41.40581808203743,7.274049276397342,5.785198838845231,5.652517693644919,48.67986735843477,34.131768805640085,0.13268114520031205,11.43771653249015,82.79784774780273,68.10416793823242,3.2459051579915297,30.424792412650582
mean_episode_return,34800.0,44.13911910851797,7.306765800430661,6.539198662705966,6.282773332593963,51.44588490894863,36.832353308087306,0.2564253301120041,12.82197199529993,80.58216857910156,72.6095199584961,2.6605440117790393,34.0722988869071
mean_episode_return,36000.0,46.92755549862271,7.310252933275134,7.4725323753293855,6.848813004565915,54.23780843189785,39.61730256534758,0.6237193707634712,14.3213453798953,85.07644462585449,74.38117980957031,4.963113589205984,37.5995906017518
mean_episode_return,37200.0,49.75352165244874,7.265168252445402,8.449156669982518,7.502514021532673,57.018689904894146,42.48835340000334,0.9466426484498442,15.95167069151519,85.48618030548096,75.68953704833984,4.661272259774566,41.08090155608415
mean_episode_return,38400.0,52.71740734577179,7.247394692330133,9.469071546665356,8.243876383494232,59.96480203810192,45.47001265344166,1.2251951631711235,17.71294793015959,88.95602416992188,76.93321228027344,4.359430930343148,44.5622125104165
mean_episode_return,39600.0,55.75070799532391,7.246432503064476,10.532277005377908,9.072900090450599,62.99714049838838,48.50427549225943,1.4593769149273088,19.60517709582851,90.76677703857422,78.03788757324219,4.057589600911729,48.04352346474886
mean_episode_return,40800.0,58.86103047075726,7.168448487917583,11.66025875145766,9.933014200416807,66.02947895867484,51.69258198283968,1.7272445510408532,21.593272951874464,90.76677703857422,81.2728042602539,1.7101139937368877,50.38301731024551
mean_episode_return,42000.0,62.0172894682203,7.062515746979486,12.822567630279956,10.841532279296734,69.07980521519978,54.95477372124081,1.981035350983221,23.66409990957669,90.65973567962646,82.72776794433594,2.774192813618516,51.81315980559158
mean_episode_return,43200.0,64.9922665754954,7.055660032090689,14.019203641844797,11.798454327090386,72.04792660758609,57.936606543404714,2.220749314754412,25.817657968935183,89.91044616699219,83.55026245117188,3.8382716335001446,53.24330230093765
mean_episode_return,44400.0,67.59240056219555,6.933446940921598,15.250166786152189,12.803780343797762,74.52584750311715,60.65895362127395,2.446386442354427,28.05394712994995,89.52054595947266,85.67150115966797,4.902350453381773,54.67344479628372
mean_episode_return,45600.0,69.99183007649013,6.7224755741301045,16.551032191079404,13.799799248445266,76.71430565062023,63.269354502360024,2.751232942634138,30.350831439524672,88.95010375976562,88.40978240966797,3.177733321798916,55.649022797729494
mean_episode_return,46800.0,72.36782033102853,6.392034439813521,17.919575987275337,14.753174342308519,78.75985477084205,65.97578589121501,3.166401644966816,32.672750329583856,88.95010375976562,92.10900402069092,7.676965797406421,55.91361530871582
mean_episode_return,48000.0,74.65869411968049,6.076033331099012,19.355798174739977,15.663905625387518,80.7347274507795,68.58266078858148,3.6918925493524597,35.019703800127495,88.95010375976562,93.29150390625,12.176198273013926,56.178207819702145
mean_episode_return,49200.0,76.8071408839453,5.740376120521909,20.85969875347333,16.53199309768226,82.5475170044672,71.06676476342338,4.327705655791069,37.39169185115559,87.84300994873047,92.2477970123291,16.67543074862143,56.44280033068848
mean_episode_return,50400.0,78.77082337651933,5.262330384481523,22.246497596190494,17.560738611281497,84.03315376100086,73.50849299203782,4.685758984908997,39.80723620747199,85.55686950683594,92.66584014892578,8.690738903741812,57.29473009394837
mean_episode_return,51600.0,80.3983534971873,4.521132730302355,23.742336629606427,18.464003589109208,84.91948622748966,75.87722076688495,5.278333040497219,42.20634021871564,84.27944946289062,92.74094486236572,13.605345906676114,60.1891908986969
mean_episode_return,52800.0,81.8647345474788,3.730992464792159,25.347215853721135,19.241788031165402,85.59572701227097,78.13374208268665,6.105427822555735,44.58900388488654,84.27944946289062,90.9996109008789,18.519952909610417,63.08365170344543
mean_episode_return,54000.0,83.03721908160618,3.038512740816387,27.06113526853462,19.894091937450078,86.07573182242257,79.9987063407898,7.167043331084544,46.9552272059847,83.02495574951172,87.27023696899414,23.434559912544714,65.97811250819397
mean_episode_return,55200.0,83.8480609939212,2.4187261263529436,28.524865511434466,20.77166313849223,86.26678712027413,81.42933486756824,7.753202372942238,49.29652864992669,81.2191162109375,81.82000732421875,13.439645859509394,68.69446113919068
mean_episode_return,56400.0,84.45316523597354,1.791973295665926,29.981224044098347,21.47320872356246,86.24513853163947,82.66119194030762,8.508015320535886,51.454432767660805,80.92268371582031,82.64420986175537,20.267699349883152,68.44576593655395
mean_episode_return,57600.0,84.8930837313334,1.26984371457781,31.5213257424692,21.90547772974032,86.16292744591122,83.6232400167556,9.61584801272888,53.42680347220952,80.92268371582031,82.91126251220703,27.095752840256914,68.19707073391723
mean_episode_return,58800.0,85.19761267162505,0.876021248953684,33.14517060654704,22.068470157025818,86.07363392057873,84.32159142267136,11.076700449521221,55.213640763572855,80.92268371582031,82.76954746246338,33.92380633063067,67.94837553128052
mean_episode_return,60000.0,85.41091846284412,0.5628597622825993,34.85275863633184,21.96218600541894,85.97377822512672,84.84805870056152,12.890572630912905,56.814944641750785,78.48519897460938,83.66533279418945,40.75185982100443,67.6996803286438
mean_episode_return,61200.0,85.4837481407892,0.09931979860578365,36.01915265064907,22.24987688536092,85.583067939395,85.38442834218343,13.769275765288151,58.26902953600999,76.87152862548828,85.64494228363037,23.415879411086188,68.13537338119507
mean_episode_return,62400.0,85.647001629784,0.4741551989600836,37.37220238908694,22.209910584546922,85.17284643082391,86.12115682874408,15.162291804540015,59.582112973633855,76.87152862548828,91.16083526611328,33.91460908406367,68.65565374618531
mean_episode_return,63600.0,85.74300341379075,1.1456091517493832,38.91190785164544,21.84228710297695,84.59739426204136,86.88861256554013,17.06962074866849,60.75419495462239,76.87152862548828,93.04978275299072,44.413338757041146,69.17593411117554
mean_episode_return,64800.0,85.76856474649338,1.8645854450407455,40.63826903832458,21.147006440651005,83.90397930145264,87.63315019153413,19.49126259767358,61.785275478975585,76.20506286621094,93.67317771911621,54.91206843001863,69.69621447616578
mean_episode_return,66000.0,85.68065300441924,2.549410297757099,41.79535414574315,20.90808343114236,83.13124270666214,88.23006330217633,20.88727071460079,62.703437576885506,74.53930854797363,93.80797958374023,31.026284449208255,69.66442136635399
mean_episode_return,67200.0,85.58137298765637,3.206930932544523,43.2214519968809,20.320476375582334,82.37444205511184,88.78830392020089,22.900975621298567,63.54192837246323,74.76692199707031,94.45082092285156,45.06199585427191,69.42146651272392
mean_episode_return,68400.0,85.51786195664178,3.7985001972743433,44.91656259173784,19.384185273970925,81.71936175936744,89.31636215391613,25.532377317766922,64.30074786570877,76.15375995635986,94.6394853591919,59.097707259335564,69.17851165909386
mean_episode_return,69600.0,85.36980974106561,4.278612000601633,46.88068593031398,18.09921012630813,81.09119774046398,89.64842174166725,28.78147580400585,64.97989605662211,76.3291015625,92.6447525024414,73.13341866439922,68.93555680546379
mean_episode_return,70800.0,85.17706814266387,4.679289204733713,48.16811815082859,17.506130942299624,80.49777893793015,89.85635734739758,30.661987208528963,65.67424909312821,76.48830890655518,92.77643013000488,42.66847281678441,70.23043656435776
mean_episode_return,72000.0,85.0515437353225,4.973241442725772,49.69869202788655,16.777292472396834,80.07830229259673,90.02478517804828,32.92139955548972,66.47598450028339,80.14109420776367,95.64598846435547,55.12462508358236,72.75005885897446
mean_episode_return,73200.0,84.89220074244908,5.270761489868164,51.47240756148788,15.912694716599752,79.62143925258091,90.16296223231724,35.559712844888125,67.38510227808763,79.3559799194336,96.19322204589844,67.5807773503803,75.26968115359116
mean_episode_return,74400.0,84.7823253813244,5.565034503028507,53.48926475163255,14.912337674908382,79.2172908782959,90.34735988435291,38.57692707672417,68.40160242654093,79.35589408874512,96.12014770507812,80.03692961717826,77.78930344820786
mean_episode_return,75600.0,84.72091141201201,5.783112957364033,55.100025761914125,14.39036017499242,78.93779845464798,90.50402436937604,40.70966558692171,69.49038593690655,79.68752861022949,95.95579433441162,53.478247617890126,80.15918381162643
mean_episode_return,76800.0,84.69304248264858,5.962169193086169,56.78173266173436,13.761303824591586,78.73087328956241,90.65521167573475,43.020428837142774,70.54303648632595,79.93402099609375,95.91587829589844,62.13137416131849,82.29485243650437
mean_episode_return,78000.0,84.6546867688497,6.1873189608256,58.53438545109325,13.025168623705888,78.4673678080241,90.8420057296753,45.50921682738736,71.55955407479914,78.74583435058594,94.92228603363037,70.78450070474685,84.4305210613823
mean_episode_return,79200.0,84.70779716400872,6.495215166182739,60.35798412999079,12.181954572335307,78.21258199782599,91.20301233019147,48.17602955765548,72.5399387023261,77.67445373535156,94.85137557983398,79.4376272481752,86.56618968626023
mean_episode_return,80400.0,84.92949220112392,6.806379386356895,61.79767183878762,11.675590831552224,78.12311281476703,91.73587158748082,50.1220810072354,73.47326267033985,79.34026336669922,93.01005172729492,54.30672630068754,88.2942644674797
mean_episode_return,81600.0,85.1660818372454,7.03835069565546,63.289301374607405,11.14391939547751,78.12773114158993,92.20443253290085,52.145381979129894,74.43322077008492,81.01966857910156,92.48398971557617,62.7570197596677,88.60488603120041
mean_episode_return,82800.0,85.42816529955184,7.232474145435155,64.83287273745015,10.586940264111153,78.19569115411667,92.66063944498698,54.24593247333899,75.4198130015613,82.34984397888184,92.49160766601562,71.20731321864785,88.91550759492111
mean_episode_return,84000.0,85.78541181201027,7.329405988965718,66.42838592731582,10.00465343745315,78.45600582304455,93.11481780097598,56.42373248986267,76.43303936476897,86.38929176330566,92.30729293823242,79.65760667762802,89.22612915864181
mean_episode_return,85200.0,86.28983395440238,7.292422771453857,67.26967596276099,10.202976253157683,78.99741118294853,93.58225672585624,57.066699709603306,77.47265221591867,89.85471153259277,93.4815502166748,54.2541714355578,89.53155020278739
mean_episode_return,86400.0,86.8860686165946,7.175927752540225,68.71810415204834,9.783834945320724,79.71014086405437,94.06199636913482,58.93426920672761,78.50193909736906,91.83885192871094,95.71947479248047,62.6348388506964,89.75039789165305
mean_episode_return,87600.0,87.321525596437,6.872168472835,70.10892531909845,9.40794672276267,80.449357123602,94.193694069272,60.70097859633578,79.51687204186112,92.39507007598877,93.92648696899414,71.015506265835,89.96924558051872
mean_episode_return,88800.0,87.69471995035806,6.538499423435759,71.44213946391133,9.07531158548354,81.15622052692231,94.23321937379383,62.3668278784278,80.51745104939488,91.71566009521484,93.87981414794922,79.39617368097359,90.18809326938438
mean_episode_return,90000.0,88.06985562188285,6.17870896203177,72.71774658648698,8.78592953348332,81.89114665985107,94.24856458391461,63.93181705300367,81.50367611997031,91.63851165771484,93.99542713165283,87.77684109611218,90.40694095825005
mean_episode_return,91200.0,88.5082631111145,5.796355179377969,74.06794402084634,8.425548572706752,82.71190793173653,94.30461829049247,65.64239544813958,82.49349259355309,91.77529525756836,94.985107421875,66.94843074706219,90.45056731159211
mean_episode_return,92400.0,88.98882722854614,5.401240280696328,75.20037455103756,8.29554997502273,83.58758694784981,94.39006750924247,66.90482457601482,83.49592452606028,93.15618133544922,96.24525451660156,71.57300753965217,90.47253709537506
mean_episode_return,93600.0,89.41061094829014,5.071933224087672,76.11503817706067,8.395933740431246,84.33867772420247,94.48254417237781,67.71910443662942,84.51097191749191,91.92666625976562,96.58149528503418,76.19758433224214,90.49450687915802
mean_episode_return,94800.0,89.85182187670753,4.766767615363712,76.81193489891567,8.726699868932293,85.08505426134381,94.61858949207124,68.08523502998338,85.53863476784797,92.00300884246826,95.50170421600342,80.82216112483212,90.51647666294097
mean_episode_return,96000.0,90.30577814011346,4.481665384201783,78.03372484571442,8.475371691254082,85.82411275591168,94.78744352431525,69.55835315446033,86.5090965369685,92.00853729248047,96.3223648071289,73.60395343080079,90.61013371588898
mean_episode_return,97200.0,90.66131112689064,4.168061914898104,78.95028265537948,8.415059189418912,86.49324921199253,94.82937304178874,70.53522346596057,87.3653418447984,94.19295978546143,96.52650833129883,75.63890162508751,90.73121032340241
mean_episode_return,98400.0,91.02599305198305,3.849543912070139,79.56160832791088,8.545762363426796,87.17644913991292,94.8755369640532,71.01584596448409,88.10737069133768,93.70317840576172,97.16266441345215,77.67384981937424,90.85228693091584
mean_episode_return,99600.0,91.41123671758743,3.5503155390421526,79.86770186330861,8.867481213277728,87.86092117854527,94.96155225662957,71.00022065003088,88.73518307658634,93.72980690002441,97.92646884918213,79.70879801366097,90.97336353842927
mean_episode_return,100800.0,91.763833795275,3.238866374606175,80.71631308442579,8.523220283209056,88.52496742066883,95.00270016988118,72.19309280121674,89.23953336763485,93.63249969482422,96.81990051269531,78.52856279279264,90.75053992364502
mean_episode_return,102000.0,92.16767869676863,2.8751637595040407,81.28425672930055,8.334275650914272,89.29251493726458,95.04284245627267,72.94998107838629,89.61853238021483,96.05251884460449,96.75886631011963,78.02602798187897,90.25383170068359
mean_episode_return,103200.0,92.57688424700783,2.531296843574161,81.57153279793289,8.30064731639336,90.04558740343366,95.10818109058198,73.27088548153954,89.87218011432626,94.56035614013672,96.29439735412598,77.5234931709653,89.75712347772217
mean_episode_return,104400.0,92.99808549880981,2.173159031640921,81.57814129032283,8.422335279646319,90.8249264671689,95.17124453045074,73.15580601067651,90.00047656996915,94.0405740737915,96.17570781707764,77.02095836005161,89.26041525476074
mean_episode_return,105600.0,93.43650765646072,1.872793129512246,82.14142141431822,7.880454957560069,91.56371452694847,95.30930078597297,74.26096645675814,90.02187637187828,94.85481262207031,95.90923309326172,77.5150956684019,88.74366030757142
mean_episode_return,106800.0,93.85263699576967,1.6257124628339525,82.48557203288296,7.516812157872209,92.22692453293573,95.47834945860363,74.96875987501075,90.00238419075517,94.94707870483398,96.03401184082031,77.6206815429721,88.19555022761536
mean_episode_return,108000.0,94.21484023048764,1.4287633668808724,82.61059314601707,7.331406880582769,92.78607686360677,95.64360359736851,75.27918626543429,89.94200002659983,94.09204292297363,95.96194458007812,77.72626741754229,87.6474401476593
mean_episode_return,109200.0,94.51175224213372,1.2985870497567262,82.51648475372052,7.324239125691733,93.213165192377,95.81033929189046,75.19224562802879,89.84072387941225,95.35814666748047,95.80874252319336,77.83185329211248,87.09933006770325
mean_episode_return,110400.0,94.6794559614999,1.2041163444519043,83.20917782693387,6.512072907033527,93.475339617048,95.8835723059518,76.69710491990034,89.7212507339674,95.3603744506836,95.01944351196289,85.85621656486062,87.02261414844513
mean_episode_return,111600.0,94.72877245857603,1.0929369018191366,83.75897462024052,5.906791651791821,93.63583555675689,95.82170936039516,77.8521829684487,89.66576627203234,95.20926666259766,94.42035293579102,86.89147787021186,88.58522419101715
mean_episode_return,112800.0,94.88268438975015,1.0269809904552645,84.1658751336405,5.508395359966649,93.8557033992949,95.90966538020542,78.65747977367384,89.67427049360714,97.01229476928711,95.77356338500977,87.9267391755631,90.14783423358917
mean_episode_return,114000.0,95.06572110312325,0.9480906441098185,84.42987936713376,5.316884031557976,94.11763045901344,96.01381174723308,79.11299533557579,89.74676339869174,97.2161283493042,96.06688785552979,88.96200048091433,91.7104442761612
mean_episode_return,115200.0,95.22936169306438,0.9074632780892529,84.53402874141369,5.345097611930491,94.32189841497512,96.13682497115363,79.1889311294832,89.87912635334418,95.92813873291016,96.57870483398438,89.37149276816768,93.18656300595093
mean_episode_return,116400.0,95.39759872073219,0.8072013854980469,85.09178547793434,4.919354611244948,94.59039733523414,96.20480010623024,80.17243086668938,90.01114008917928,97.41377258300781,96.41258525848389,87.60192522839205,93.22285576412963
mean_episode_return,117600.0,95.4999121257237,0.709921110244025,85.49764170593188,4.646194165482299,94.78999101547967,96.20983323596772,80.85144754044958,90.14383587141418,97.34764862060547,96.35095024108887,85.83235768861643,93.25914852230835
mean_episode_return,118800.0,95.622413340069,0.658120859236945,85.75159742540636,4.525616274642559,94.96429248083206,96.28053419930595,81.2259811507638,90.27721370004892,95.58699703216553,98.06621551513672,84.06279014884079,93.29544128048707
mean_episode_return,120000.0,95.79013972055344,0.6833933194478377,85.85365263635774,4.557620938725698,95.10674640110561,96.47353304000129,81.29603169763203,90.41127357508343,94.99454116821289,99.55467987060547,82.29322260906515,93.33173403866577
mean_episode_return,121200.0,95.94874629520234,0.6780398459661612,86.23507327638184,4.307337024557242,95.27070644923619,96.62678614116851,81.9277362518246,90.54241030093908,95.45169830322266,99.54067993164062,86.8697490688444,93.36400495885754
mean_episode_return,122400.0,96.02049246288482,0.6897832325526636,86.48127247859918,4.188022035413574,95.33070923033215,96.71027569543747,82.29325044318561,90.66929451401276,95.45301818847656,98.27978897094727,83.31469964366848,93.39577879794979
mean_episode_return,123600.0,96.08649074463617,0.673412391117644,86.59225024300977,4.19967597129471,95.41307835351853,96.75990313575382,82.39257427171506,90.79192621430448,95.43292999267578,98.20484066009521,79.75965021849255,93.42755263704204
mean_episode_return,124800.0,96.09680016835532,0.677189690726145,86.56800656961359,4.34229883220064,95.41961047762916,96.77398985908145,82.22570773741295,90.91030540181423,93.86698150634766,98.2222900390625,76.20460079331664,93.4593264761343
mean_episode_return,126000.0,96.12691093626476,0.692737034388955,86.97784189677353,4.082947458463657,95.43417390187581,96.81964797065372,82.89489443830986,91.06078935523718,93.9383316040039,97.77872085571289,92.5814835116284,93.91070294552755
mean_episode_return,127200.0,96.10465161005656,0.7573768751961865,87.40248645891253,3.861576271857764,95.34727473486038,96.86202848525275,83.54091018705478,91.2640627307703,94.22763633728027,97.64885711669922,91.59235870552217,94.52257258687925
mean_episode_return,128400.0,96.13022518157959,0.8033754257928791,87.84194025603061,3.6781852723829616,95.32684975578671,96.93360060737247,84.16375498364765,91.52012552841357,94.13143157958984,97.79741191864014,90.60323389941594,95.13444222823095
mean_episode_return,129600.0,96.20241950807117,0.8088004248482861,88.29620328812774,3.532774460039228,95.39361908322289,97.01121993291946,84.76342882808851,91.82897774816696,95.44272994995117,97.80571365356445,89.61410909330971,95.74631186958266
mean_episode_return,130800.0,96.31171569370088,0.792081446874711,88.74693652286152,3.4275240725868836,95.51963424682617,97.1037971405756,85.31941245027463,92.1744605954484,97.50113105773926,97.85335445404053,89.19075173431101,95.99880010048103
mean_episode_return,132000.0,96.3965713183085,0.7199977011907706,89.17081927793882,3.373618658752328,95.67657361711774,97.11656901949928,85.79720061918648,92.54443793669114,98.24280548095703,96.30222129821777,87.65423309012128,95.965074393713
mean_episode_return,133200.0,96.50472931634812,0.6359193892705974,89.56785155335965,3.3710582185355875,95.86880992707752,97.14064870561872,86.19679333482406,92.93890977189524,98.1290054321289,96.46761798858643,86.11771444593157,95.93134868694496
mean_episode_return,134400.0,96.60215041750953,0.5727911449613998,89.93803334912403,3.419842751936635,96.02935927254813,97.17494156247093,86.51819059718738,93.35787610106065,98.72968292236328,96.52889251708984,84.58119580174186,95.89762298017692
mean_episode_return,135600.0,96.71966620853969,0.5333771932692741,89.93619492036512,3.8182227945143623,96.18628901527042,97.25304340180897,86.11797212585076,93.75441771487948,98.65589904785156,96.65958213806152,77.45162866679144,95.34998803864049
mean_episode_return,136800.0,96.91574478149414,0.5246527535574756,89.91813760883238,4.094057351488516,96.39109202793666,97.44039753505162,85.82408025734387,94.0121949603209,99.51012992858887,98.35478973388672,80.71974863156713,93.99854634528684
mean_episode_return,138000.0,97.03630463282266,0.5280453136989038,89.8838614145258,4.247346422859067,96.50825931912377,97.56434994652157,85.63651499166673,94.13120783738486,99.47280788421631,98.3765640258789,83.9878685963428,92.64710465193319
mean_episode_return,139200.0,97.08160370872133,0.47593677611578045,89.83336633744537,4.278090008626087,96.60566693260556,97.55754048483712,85.55527632881929,94.11145634607146,99.26168823242188,95.92388916015625,87.25598856111849,91.29566295857954
mean_episode_return,140400.0,97.11633407501947,0.40473299934750884,89.57258278232678,4.411149053044632,96.71160107567196,97.52106707436698,85.16143372928214,93.9837318353714,98.15275573730469,95.81276321411133,81.1007981778875,90.50434828125
mean_episode_return,141600.0,97.11031050909133,0.3827694484165747,89.47040377932692,4.438951019796889,96.72754106067475,97.4930799575079,85.03145275953003,93.9093547991238,97.7485122680664,95.82485580444336,84.87232486359818,91.6609380029297
mean_episode_return,142800.0,97.07953173773629,0.38779715129307135,89.52682932844581,4.3614959088827945,96.69173458644322,97.46732888902936,85.16533341956301,93.8883252373286,96.59571266174316,95.81017780303955,88.64385154930885,92.81752772460938
mean_episode_return,144000.0,97.06101304008847,0.3236103057861328,89.74185942968343,4.178783720302377,96.73740273430234,97.3846233458746,85.56307570938105,93.9206431499858,96.54602813720703,96.32939910888672,92.41537823501953,93.97411744628907
mean_episode_return,145200.0,97.02135492506481,0.20065023785545577,89.95959153163926,4.043902150427783,96.82070468720936,97.22200516292027,85.91568938121148,94.00349368206705,96.74388217926025,96.13969802856445,89.69810971750377,95.07159521237183
mean_episode_return,146400.0,96.94275013605753,0.11388054348173426,90.12493006960493,3.96527922282408,96.8288695925758,97.05663067953927,86.15965084678085,94.09020929242901,95.62316131591797,96.06781578063965,91.99293984580174,95.18503277645874
