metric,env_steps,state_mean,state_std,vision_mean,vision_std,state_seed_0,state_seed_1,vision_seed_0,vision_seed_1,state_raw_seed_0,state_raw_seed_1,vision_raw_seed_0,vision_raw_seed_1
mean_episode_return,17600.0,13.286733977069767,3.331308386793049,41.770949429521956,1.2786750085651875,16.618042363862816,9.955425590276718,43.04962443808714,40.49227442095677,26.6718168258667,18.598071098327637,20.926472663879395,52.02853775024414
mean_episode_return,19200.0,14.80261673566957,3.4205152273822863,39.710636126307335,1.494885216538723,18.223131963051856,11.382101508287283,38.215750909768616,41.20552134284606,37.48420715332031,28.502212524414062,-19.79073143005371,49.76448440551758
mean_episode_return,20800.0,16.558388124253334,3.5466858506801406,40.301195916320594,3.1846251072628142,20.105073974933475,13.011702273573194,37.116570809057784,43.48582102358341,44.57032012939453,34.19651222229004,22.827229499816895,73.12971687316895
mean_episode_return,22400.0,18.234920336461315,3.6913461860579755,43.01245418091615,4.007308730483054,21.926266522519292,14.543574150403341,39.0051454504331,47.019762911399205,47.4229621887207,35.98978042602539,65.4451904296875,96.49494934082031
mean_episode_return,24000.0,19.90323915486806,3.7635375425743405,45.388760169036686,4.077673816122115,23.6667766974424,16.13970161229372,41.31108635291457,49.4664339851588,49.77442932128906,40.081613540649414,75.90019989013672,86.16650009155273
mean_episode_return,25600.0,21.729862908805337,4.065680575420094,47.4892231059425,3.528482459047261,25.79554348422543,17.66418233338524,43.96074064689524,51.01770556498976,59.855812072753906,42.05587387084961,86.35520935058594,75.83805084228516
mean_episode_return,27200.0,23.640000152634457,4.517532893068466,49.5097165281574,2.989025878409546,28.157533045702923,19.12246725956599,46.52069064974785,52.49874240656694,68.31135559082031,43.91331100463867,90.03984069824219,77.6763687133789
mean_episode_return,28800.0,25.581338099473598,4.933422403630654,51.46286720115887,2.4577670042452056,30.514760503104252,20.647915695842944,49.005100196913666,53.92063420540408,72.94485473632812,48.105987548828125,93.72447204589844,79.51468658447266
mean_episode_return,30400.0,27.60265109066386,5.312690891069362,52.85134541168809,2.3139780230820186,32.91534198173322,22.289960199594496,50.53736738860607,55.16532343477011,78.5263900756836,53.48880577087402,79.65044403076172,78.81441879272461
mean_episode_return,32000.0,29.67429975786113,5.576069753550524,53.75581865438393,2.502306093062675,35.250369511411655,24.098230004310608,51.25351256132126,56.25812474744661,81.95092010498047,60.26362609863281,65.576416015625,78.11415100097656
mean_episode_return,33600.0,33.267242456231976,5.934148197128836,57.35190215493951,2.8671228055443088,39.20139065336081,27.333094259103138,54.484779349395204,60.21902496048382,82.79784774780273,68.10416793823242,66.42854309082031,83.99308395385742
mean_episode_return,35200.0,37.065925344115215,5.989385563702813,61.108248989496914,3.351625372256553,43.055310907818026,31.0765397804124,57.75662361724036,64.45987436175346,80.79484558105469,73.08258819580078,67.28067016601562,89.87201690673828
mean_episode_return,36800.0,40.719348146801906,6.023502996989659,64.89201786617437,3.757295040147646,46.74285114379156,34.69584514981224,61.13472282602673,68.64931290632202,86.09357070922852,75.44734573364258,69.51202392578125,88.79238891601562
mean_episode_return,38400.0,44.33259692646208,6.127629609335038,67.7173418771653,4.588677497137159,50.46022653579712,38.20496731712704,63.128664380028134,72.30601937430245,88.95602416992188,76.93321228027344,71.74337768554688,87.71276092529297
mean_episode_return,40000.0,47.80460651715597,6.459221737725393,68.27326020172664,5.061139237313043,54.26382825488136,41.345384779430574,63.2121209644136,73.33439943903969,90.76677703857422,78.84313201904297,62.921857833862305,42.62565207481384
mean_episode_return,41600.0,51.24677235739571,6.737290473211377,66.76305328664326,4.149662591162183,57.984062830607094,44.50948188418434,62.61339069548107,70.91271587780544,90.76677703857422,82.3432846069336,54.100337982177734,-2.461456775665283
mean_episode_return,43200.0,54.46266910008022,6.731614975702197,64.65519155774797,3.3227179845174177,61.19428407578241,47.73105412437802,61.33247357323056,67.9779095422654,89.91044616699219,83.55026245117188,45.278818130493164,14.127192258834839
mean_episode_return,44800.0,57.60103986376808,6.5815149715968495,62.72244444347563,3.05704207647414,64.18255483536493,51.019524892171226,59.66540236700149,65.77948651994977,89.52054595947266,84.95513153076172,36.457298278808594,30.71584129333496
mean_episode_return,46400.0,60.903925986517045,6.224459057762509,61.91365489505586,2.332873957497732,67.12838504427955,54.679466928754536,59.58078093755813,64.2465288525536,88.95010375976562,91.17715072631836,68.97645950317383,45.815213203430176
mean_episode_return,48000.0,64.25715385164533,5.8170614015488376,62.6294085865929,1.367816811516171,70.07421525319417,58.44009245009649,61.26159177507673,63.99722539810907,88.95010375976562,93.29150390625,101.49562072753906,60.91458511352539
mean_episode_return,49600.0,67.54303550720215,5.396721294948033,62.27651238441467,1.2167479537782242,72.93975680215019,62.14631421225412,61.05976443063645,63.4932603381929,86.71478271484375,92.1490249633789,57.40530252456665,43.70932483673096
mean_episode_return,51200.0,70.70281015123639,5.040996778578986,61.487560919352944,0.7902483145395927,75.74380692981538,65.6618133726574,60.69731260481335,62.27780923389253,85.55686950683594,92.42355346679688,13.314984321594238,26.504064559936523
mean_episode_return,52800.0,73.30501588185628,4.667135919843403,62.25820079303924,1.488242592130387,77.97215180169968,68.63787996201287,63.74644338516962,60.769958200908846,84.27944946289062,90.9996109008789,44.24101495742798,18.099612712860107
mean_episode_return,54400.0,75.35587229047502,4.361460277012419,61.99404031889779,4.24477526119777,79.71733256748745,70.99441201346261,66.23881558009556,57.74926505770002,81.2191162109375,83.68368530273438,75.16704559326172,9.695160865783691
mean_episode_return,56000.0,77.26043546767463,4.05212193443662,59.93311956950596,5.67068524587722,81.31255740211124,73.208313533238,65.60380481538319,54.262434323628746,80.92268371582031,82.4817123413086,52.10996437072754,23.271503925323486
mean_episode_return,57600.0,79.02181411924816,3.773993492126465,57.64345362072899,5.729526587894984,82.79580761137463,75.2478206271217,63.37298020862398,51.91392703283401,80.92268371582031,82.91126251220703,29.05288314819336,36.84784698486328
mean_episode_return,59200.0,80.49391106196812,3.3050809133620476,55.43281132834298,5.6501229149954675,83.79899197533017,77.18883014860607,61.08293424333845,49.782688413347515,80.92268371582031,82.81707382202148,38.264244079589844,31.082039833068848
mean_episode_return,60800.0,81.69918455396379,2.507434708731516,53.17270723978679,5.883358637491863,84.20661926269531,79.19174984523228,59.05606587727865,47.28934860229492,76.87152862548828,85.97462463378906,47.47560501098633,25.316232681274414
mean_episode_return,62400.0,82.81779221126013,1.5758115223475855,51.58926339376541,6.11312182744344,84.3936037336077,81.24198068891253,57.70238522120884,45.476141566321964,76.87152862548828,91.16083526611328,65.29717826843262,41.43733882904053
mean_episode_return,64000.0,83.68068676903134,0.6219473339262436,51.16574752898443,6.7017951919918985,84.30263410295758,83.0587394351051,57.86754272097633,44.463952336992534,76.61602783203125,91.64073944091797,83.1187515258789,57.55844497680664
mean_episode_return,65600.0,84.3087927500407,0.34374118986583824,51.47326984859649,7.146727720896404,83.96505156017486,84.65253393990653,58.61999756949289,44.32654212770008,74.86168670654297,93.73331069946289,81.37796783447266,75.22853660583496
mean_episode_return,67200.0,84.74488149370467,1.162254969278969,51.999798070816766,7.249182405925932,83.58262652442569,85.90713646298363,59.2489804767427,44.75061566489084,74.76692199707031,94.45082092285156,79.6371841430664,92.89862823486328
mean_episode_return,68800.0,85.15483165922619,1.7911478678385464,52.28010320663452,7.809743177323114,83.36368379138764,86.94597952706474,60.089846383957635,44.47036002931141,76.19704818725586,94.8982925415039,84.9388542175293,83.98664855957031
mean_episode_return,70400.0,85.35019138881138,2.453493572416761,52.447026547931486,8.629891282036194,82.89669781639462,87.80368496122814,61.076917829967684,43.817135265895296,76.286865234375,93.45915985107422,90.24052429199219,75.07466888427734
mean_episode_return,72000.0,85.58585439409529,3.108915147327245,52.80808673586164,9.16509930292765,82.47693924676804,88.69476954142253,61.973186038789294,43.64298743293399,80.14109420776367,95.64598846435547,90.56501007080078,84.05565643310547
mean_episode_return,73600.0,85.72726540338425,3.791210628691175,54.674244591168,8.630733734085446,81.93605477469308,89.51847603207543,63.304978325253444,46.04351085708255,79.408203125,96.1409683227539,90.88949584960938,93.0366439819336
mean_episode_return,75200.0,85.7790326618013,4.3883615221296,57.68940075806209,7.025490948132106,81.3906711396717,90.1673941839309,64.7148917061942,50.66390980992998,79.313720703125,95.97056579589844,83.7085189819336,94.56692123413086
mean_episode_return,76800.0,85.83591815403528,4.920314879644486,60.38508481071109,5.817841370900471,80.9156032743908,90.75623303367978,66.20292618161156,54.56724343981062,79.93402099609375,95.91587829589844,76.52754211425781,96.09719848632812
mean_episode_return,78400.0,85.79085994902111,5.437037876674111,62.74359101340884,5.346467903682161,80.353822072347,91.22789782569522,68.090058917091,57.39712310972668,77.72314071655273,94.86009216308594,76.08708572387695,90.14331436157227
mean_episode_return,80000.0,85.58913594200499,5.734130950201127,63.81607641492571,4.591609636942543,79.85500499180385,91.3232668922061,68.40768605186825,59.22446677798317,78.47494506835938,93.17990112304688,75.6466293334961,84.1894302368164
mean_episode_return,81600.0,85.3810895284017,5.903724307105655,63.743413243974956,3.69992224375407,79.47736522129604,91.28481383550735,67.44333548772903,60.04349100022089,81.01966857910156,92.48398971557617,81.24425888061523,78.11409378051758
mean_episode_return,83200.0,85.31598826817104,5.98638516380673,65.11879463422866,3.726283039365498,79.32960310436431,91.30237343197777,68.84507767359416,61.392511594863166,83.61177825927734,92.51777648925781,86.84188842773438,72.03875732421875
mean_episode_return,84800.0,85.38381903512138,5.92422630673363,67.262610185714,5.105623744782946,79.45959272838775,91.308045341855,72.36823393049694,62.15698644093105,88.28665161132812,92.54266357421875,87.30126571655273,42.55803632736206
mean_episode_return,86400.0,85.6761825198219,5.856618245442704,68.17921329679943,6.261383874075751,79.81956427437919,91.5328007652646,74.44059717087518,61.91782942272368,91.83885192871094,95.71947479248047,87.7606430053711,13.077315330505371
mean_episode_return,88000.0,86.17015802292596,5.851003192719965,68.49384400390443,6.609863082567852,80.319154830206,92.02116121564593,75.10370708647228,61.88398092133658,91.71051788330078,93.93925476074219,89.09235382080078,8.984342336654663
mean_episode_return,89600.0,86.70050284976051,5.872129167829243,68.96846223445166,7.959725817044578,80.82837368193127,92.57263201758975,76.92818805149624,61.00873641740708,91.61627960205078,94.0625991821289,90.42406463623047,4.891369342803955
mean_episode_return,91200.0,87.2463708605085,5.901206152779714,70.00248572939918,9.88516371590751,81.3451647077288,93.14757701328823,79.88764944530669,60.11732201349167,91.77529525756836,94.985107421875,91.20157241821289,18.12814450263977
mean_episode_return,92800.0,87.86599894932338,5.938282739548455,71.2881456329709,11.157353151412234,81.92771620977493,93.80428168887184,82.44549878438313,60.130792481558665,93.15626525878906,96.60787200927734,91.97908020019531,31.364919662475586
mean_episode_return,94400.0,88.47846703302292,5.832220985775905,73.29068279266357,11.2915316536313,82.64624604724702,94.31068801879883,84.58221444629487,61.99915113903227,91.96065521240234,96.60915756225586,92.34663391113281,64.55176448822021
mean_episode_return,96000.0,88.96176556178501,5.594709578014559,75.28397516977219,10.603811150505429,83.36705598377046,94.55647513979957,85.88778632027763,64.68016401926677,92.00853729248047,96.3223648071289,92.71418762207031,97.73860931396484
mean_episode_return,97600.0,89.48307173592704,5.305528095790315,75.9709711756025,10.377066180819554,84.17754364013672,94.78859983171735,86.34803735642205,65.59390499478295,93.63626861572266,96.5153579711914,92.78402328491211,76.74700546264648
mean_episode_return,99200.0,90.0170164562407,4.9789276123046875,75.78056060700189,11.113947754814511,85.03808884393601,94.99594406854538,86.8945083618164,64.66661285218738,92.93313598632812,98.08753967285156,92.8538589477539,55.755401611328125
mean_episode_return,100800.0,90.52260353451683,4.586153847830637,75.38143991288685,11.933258805956157,85.9364496866862,95.10875738234748,87.314698718843,63.44818110693069,93.63249969482422,96.81990051269531,88.461181640625,67.31156158447266
mean_episode_return,102400.0,91.03647077651252,4.15413039071219,75.23883808226813,12.03441540400187,86.88234038580032,95.1906011672247,87.27325348627,63.204422678266255,96.06075286865234,96.61701202392578,84.0685043334961,78.86772155761719
mean_episode_return,104000.0,91.53514689490908,3.7840582529703752,74.12648510932922,12.824191763287502,87.75108864193871,95.31920514787946,86.95067687261673,61.30229334604172,94.53057861328125,96.15984344482422,83.46641540527344,35.129952907562256
mean_episode_return,105600.0,91.89174125308082,3.4399993533179867,71.73686235291618,14.847115300950552,88.45174189976284,95.33174060639881,86.58397765386673,56.88974705196562,94.85481262207031,95.90923309326172,82.86432647705078,-8.607815742492676
mean_episode_return,107200.0,92.25899260384696,3.067541485741025,70.2148547626677,16.262816542670844,89.19145111810593,95.32653408958798,86.47767130533855,53.95203821999686,94.94209671020508,96.03163146972656,88.65706253051758,31.3447585105896
mean_episode_return,108800.0,92.6586266472226,2.7034062885102728,69.91656169437226,17.072599115825835,89.95522035871234,95.36203293573288,86.9891608101981,52.84396257854643,95.35287475585938,96.7160415649414,94.44979858398438,71.29733276367188
mean_episode_return,110400.0,93.004577091762,2.3147684733072893,69.14519518897647,18.47965204148065,90.6898086184547,95.31934556506928,87.62484723045712,50.66554314749582,95.3603744506836,95.01944351196289,89.87695693969727,50.35039043426514
mean_episode_return,112000.0,93.42921347845169,1.869384493146626,67.91846098218645,20.14529241834368,91.55982898530506,95.29859797159831,88.06375340053013,47.77316856384277,95.99356842041016,94.42439270019531,85.30411529541016,29.4034481048584
mean_episode_return,113600.0,93.93749772934686,1.4898339226132364,67.26613728205362,21.334549290793284,92.44766380673363,95.4273316519601,88.60068657284691,45.93158799126034,97.11947631835938,95.88330841064453,86.92222595214844,45.51623821258545
mean_episode_return,115200.0,94.3899545215425,1.2323635646275122,67.04735185986473,21.900766985757013,93.15759095691499,95.62231808617001,88.94811884562175,45.146584874107724,95.92813873291016,96.57870483398438,88.54033660888672,61.6290283203125
mean_episode_return,116800.0,94.81064741952079,0.9989673977806461,66.03428636278424,22.738749504089352,93.81168002174014,95.80961481730144,88.7730358668736,43.295536858694895,97.34764862060547,96.45100784301758,83.16514587402344,33.166749000549316
mean_episode_return,118400.0,95.11637269882928,0.9565292540050692,64.906551190785,23.413565124784196,94.15984344482422,96.07290195283436,88.3201163155692,41.4929860660008,95.59808349609375,98.07169342041016,77.78995513916016,4.704469680786133
mean_episode_return,120000.0,95.2828225635347,0.9727082025437142,65.30882405099415,22.789274522236415,94.31011436099098,96.25553076607841,88.09809857323056,42.51954952875773,94.99454116821289,99.55467987060547,83.09827041625977,34.63514804840088
mean_episode_return,121600.0,95.50513385591053,1.0162842160179508,66.61586490699223,21.449578041122077,94.48884963989258,96.52141807192848,88.06544294811431,45.166286865870156,95.46395874023438,99.52288818359375,88.40658569335938,64.56582641601562
mean_episode_return,123200.0,95.69417953491211,1.0244687398274692,68.3605454819543,19.67069071247464,94.66971079508464,96.71864827473958,88.03123619442894,48.68985476947966,95.41436386108398,98.20443344116211,89.70572280883789,78.88629531860352
mean_episode_return,124800.0,95.82105736505417,1.0517424628848104,70.14344803492229,17.878420897892543,94.76931490216937,96.87279982793899,88.02186893281483,52.26502713702974,93.86698150634766,98.2222900390625,91.0048599243164,93.2067642211914
mean_episode_return,126400.0,95.86431348891486,1.0575208209809759,71.2310049193246,16.72902922403245,94.80679266793388,96.92183430989583,87.96003414335705,54.50197569529215,93.94329833984375,97.6375961303711,90.68054962158203,78.34083938598633
mean_episode_return,128000.0,95.9455706278483,1.0333448137555834,71.1579752876645,16.707278160821822,94.91222581409272,96.97891544160389,87.86525344848633,54.450697126842684,94.17475128173828,97.807861328125,90.35623931884766,63.47491455078125
mean_episode_return,129600.0,96.06265494936989,0.986896151588077,70.65032545725504,17.015064194088886,95.0757587977818,97.04955110095796,87.66538965134393,53.63526126316616,95.44272994995117,97.80571365356445,88.51704788208008,80.61445617675781
mean_episode_return,131200.0,96.20889209565662,0.9039880661737385,71.00510701679048,16.36951278504871,95.30490402948288,97.11288016183036,87.37461980183919,54.63559423174177,98.44831848144531,97.84526824951172,86.6778564453125,97.75399780273438
mean_episode_return,132800.0,96.27922748384022,0.7271982828776089,71.84523832230342,15.581959270295645,95.55202920096261,97.00642576671783,87.42719759259906,56.26327905200777,98.12276458740234,95.85199737548828,93.95799255371094,89.93678283691406
mean_episode_return,134400.0,96.39366022745767,0.5989080156598803,72.50202292487734,15.533600716363814,95.7947522117978,96.99256824311756,88.03562364124116,56.96842220851353,98.72968292236328,96.52889251708984,101.23812866210938,82.11956787109375
mean_episode_return,136000.0,96.48283849443709,0.5245930807931032,72.76658643995013,15.670455251421249,95.95824541364398,97.00743157523019,88.43704169137138,57.09613118852888,99.49411010742188,96.92914199829102,92.49828338623047,81.54961013793945
mean_episode_return,137600.0,96.65564173743837,0.4603666578020338,73.86519887333824,14.585748661132087,96.19527507963635,97.11600839524041,88.45094753447033,59.27945021220616,99.5082015991211,98.43995666503906,83.75843811035156,80.97965240478516
mean_episode_return,139200.0,96.76091630118233,0.35579000200544186,75.11698981409981,13.471212707814715,96.4051262991769,97.11670630318778,88.58820252191452,61.645777106285095,99.26168823242188,95.92388916015625,85.7466812133789,41.08504903316498
mean_episode_return,140800.0,96.82985069638207,0.2744265965053003,74.3770743125961,14.167216865789324,96.55542409987677,97.10427729288737,88.54429117838542,60.20985744680677,98.09835052490234,95.77062225341797,87.73492431640625,1.1904456615447998
mean_episode_return,142400.0,96.83796065194267,0.22241347176687754,73.58199231965202,14.944370144889469,96.61554718017578,97.06037412370954,88.52636246454148,58.63762217476254,96.61545944213867,95.79407501220703,94.07329559326172,38.2803920507431
mean_episode_return,144000.0,96.89737992059617,0.2253730410621273,74.42853179432097,14.599483524050033,96.67200687953404,97.12275296165829,89.028015318371,59.82904827027094,96.54602813720703,96.32939910888672,100.41166687011719,75.3703384399414
mean_episode_return,145600.0,96.9280017671131,0.27372269403367255,75.76548150607518,13.638087488356092,96.65427907307942,97.20172446114677,89.40356899443127,62.127394017719084,95.62128448486328,96.08279418945312,93.19074249267578,77.66870880126953
mean_episode_return,147200.0,96.9200196039109,0.29290008544921875,76.56306324686324,12.795152993429276,96.62711951846168,97.21291968936012,89.3582162402925,63.76791025343395,96.54912567138672,96.118408203125,85.96981811523438,79.96707916259766
mean_episode_return,148800.0,96.91039730253674,0.2793631780715202,76.7856570993151,12.502288965951827,96.63103412446522,97.18976048060826,89.28794606526692,64.28336813336327,96.01034545898438,96.09236145019531,87.06466293334961,72.45364379882812
mean_episode_return,150400.0,96.87693069094703,0.33542460487002757,77.66108141626631,11.864691405069259,96.541506086077,97.21235529581706,89.52577282133556,65.79639001119705,95.46755981445312,96.92549896240234,88.15950775146484,64.9402084350586
mean_episode_return,152000.0,96.85721524556477,0.30232974461146966,79.90334843453905,10.43077217964899,96.5548855009533,97.15954499017624,90.33412061418805,69.47257625489007,95.8790512084961,96.96267700195312,94.7652587890625,81.90438079833984
mean_episode_return,153600.0,96.8229390098935,0.145326886858264,81.86778044700623,9.336470615296136,96.67761212303525,96.96826589675177,91.20425106230236,72.53130983171009,97.5718002319336,95.5378189086914,101.37100982666016,98.8685531616211
mean_episode_return,155200.0,96.81037058149064,0.06818035670689682,82.83781681741988,8.834158272970292,96.74219022478376,96.87855093819755,91.67197509039016,74.00365854444958,96.82009887695312,97.63887405395508,98.22879028320312,95.48514938354492
mean_episode_return,156800.0,96.86304628281366,0.008850370134631191,83.28058582260496,8.647620121637978,96.8718966529483,96.85419591267903,91.92820594424293,74.63296570096698,98.13819885253906,97.69297790527344,95.0865707397461,92.10174560546875
mean_episode_return,158400.0,96.93586830865769,0.13932936532157214,83.44009221167792,8.77776551246643,97.07519767397926,96.79653894333612,92.21785772414435,74.66232669921149,98.13630294799805,97.01149368286133,97.0875473022461,93.82334518432617
mean_episode_return,160000.0,97.03727894737607,0.29899878728957674,84.04990363121033,8.568333818798976,97.33627773466564,96.73828016008649,92.6182374500093,75.48156981241135,99.42597961425781,96.4141616821289,99.0885238647461,95.5449447631836
mean_episode_return,161600.0,97.09831664675758,0.3949376969110432,85.03901730264937,7.9876815818604925,97.49325434366862,96.70337894984654,93.02669888450986,77.05133572078887,97.47126007080078,97.07493591308594,98.93392944335938,96.43999862670898
mean_episode_return,163200.0,97.18357385907854,0.45281246730259994,85.68146690868195,7.833912315822779,97.63638632638114,96.73076139177594,93.51537922450474,77.84755459285918,98.44850158691406,98.38074493408203,98.77933502197266,97.33505249023438
mean_episode_return,164800.0,97.21320324852353,0.4611625671386719,85.5657468863896,8.165442114784604,97.6743658156622,96.75204068138486,93.7311890011742,77.400304771605,99.24588775634766,98.29213333129883,91.2098617553711,88.36175155639648
mean_episode_return,166400.0,97.27025731404623,0.4595531281970793,85.06893887973968,8.170935642151605,97.7298104422433,96.81070418584915,93.23987452189128,76.89800323758807,99.28710174560547,97.08393096923828,83.64038848876953,79.3884506225586
mean_episode_return,168000.0,97.34307552519299,0.4406602042061962,84.58131521088737,7.882943618865241,97.78373572939918,96.90241532098679,92.46425882975261,76.69837159202213,99.86211395263672,98.45482635498047,84.95019912719727,77.92730331420898
mean_episode_return,169600.0,97.44427535647438,0.42216918582008134,84.31175026439485,7.855447916757491,97.86644454229446,97.0221061706543,92.16719818115234,76.45630234763736,101.23099517822266,99.4426498413086,86.260009765625,76.46615600585938
mean_episode_return,171200.0,97.50916844322569,0.43825830732073,84.41954534394401,7.9431704225994295,97.94742675054641,97.07091013590495,92.36271576654343,76.47637492134457,101.20882797241211,99.46483993530273,87.86430740356445,81.40117645263672
mean_episode_return,172800.0,97.64132808503649,0.3999427613757902,85.58557086047671,6.954379374072666,98.04127084641229,97.24138532366071,92.53995023454938,78.63119148640405,101.23241424560547,99.50386810302734,89.4686050415039,86.33619689941406
mean_episode_return,174400.0,97.79763312566848,0.3436262039911213,87.77624903122584,5.14267902431034,98.1412593296596,97.45400692167736,92.91892805553618,82.6335700069155,100.1981086730957,100.23567581176758,95.6934585571289,85.24039459228516
mean_episode_return,176000.0,97.9742302667527,0.3328574044363819,89.05503990536644,4.237460363478888,98.30708767118908,97.64137286231632,93.29250026884533,84.81757954188755,100.09785461425781,99.728759765625,101.9183120727539,84.14459228515625
mean_episode_return,177600.0,98.13467479887463,0.3400353931245377,89.27674048287528,3.7870563325427824,98.47471019199916,97.79463940575009,93.06379681541806,85.4896841503325,100.06610107421875,99.5479965209961,95.60889434814453,89.48453521728516
mean_episode_return,179200.0,98.29421143304734,0.3903932117280533,89.59256199428015,3.2859364464169474,98.68460464477539,97.90381822131928,92.87849844069709,86.30662554786319,100.02906799316406,98.37554931640625,89.29947662353516,94.82447814941406
mean_episode_return,180800.0,98.407315662929,0.3976830073765356,89.8170512971424,3.15810703095935,98.80499867030552,98.00963265555245,92.97515832810174,86.65894426618304,99.07740020751953,98.34051132202148,87.99967575073242,87.36577224731445
mean_episode_return,182400.0,98.53508422488258,0.41725440252395174,89.98582830883208,2.971959159487774,98.95233862740653,98.11782982235863,92.95778746831985,87.0138691493443,99.10448455810547,98.364501953125,86.69987487792969,79.90706634521484
mean_episode_return,184000.0,98.64210328601655,0.5225156148274763,90.50872112455822,2.4819839114234554,99.16461890084403,98.11958767118908,92.99070503598168,88.02673721313477,99.92544555664062,96.9624137878418,88.85077667236328,86.2104377746582
mean_episode_return,185600.0,98.77042098272415,0.5905999683198502,90.67171750749861,2.1397694178989966,99.361020951044,98.1798210144043,92.8114869253976,88.53194808959961,100.00349426269531,98.22757720947266,91.00167846679688,92.51380920410156
mean_episode_return,187200.0,98.86160278320312,0.5546415419805584,90.34546207246326,2.1763436453683056,99.41624432518368,98.30696124122257,92.52180571783157,88.16911842709496,98.73149108886719,98.207763671875,95.28770446777344,91.24913024902344
mean_episode_return,188800.0,98.97784142267136,0.5818958282470703,90.24651545570009,2.3393350328717943,99.55973725091843,98.39594559442429,92.5858504885719,87.9071804228283,99.83345031738281,99.5075454711914,99.57373046875,89.98445129394531
mean_episode_return,190400.0,99.00653439476378,0.6283213297526018,89.72866376241049,2.7447714124407057,99.63485572451637,98.37821306501117,92.47343517485119,86.98389234996978,99.7156867980957,97.32059478759766,92.72584915161133,72.71269607543945
mean_episode_return,192000.0,99.05015309651694,0.6532336643763941,88.54790224347796,3.3917434329078304,99.70338676089332,98.39691943214054,91.9396456763858,85.15615881057013,99.57545471191406,97.40432739257812,85.87796783447266,55.440940856933594
mean_episode_return,193600.0,99.07271321614584,0.6413804917108408,87.38047354561942,3.9239135015578483,99.71409370785668,98.431332724435,91.30438704717727,83.45656004406158,99.65082550048828,97.1368408203125,85.74809265136719,59.853370666503906
mean_episode_return,195200.0,99.07972244989304,0.6912356785365503,86.2973804473877,4.372925077165874,99.7709581284296,98.3884867713565,90.67030552455357,81.92445537022182,98.66541290283203,96.1751708984375,85.61821746826172,64.26580047607422
mean_episode_return,196800.0,99.00088310241699,0.7126876286097996,85.77231988452729,4.575537636166523,99.71357073102679,98.28819547380719,90.34785752069382,81.19678224836078,97.24336624145508,96.27462768554688,92.00792694091797,82.05391693115234
mean_episode_return,198400.0,98.92998504638672,0.7464290800548667,86.21679741995675,4.473335084461034,99.67641412644159,98.18355596633185,90.69013250441779,81.74346233549572,98.4655990600586,96.0947036743164,98.39763641357422,99.84203338623047
